2,3825,40,10,VIRGINI,4000,GRIFFIN,0.232,-0.089,0.101,0.079,0.019,-22.29727,67,5,0.717
3,9489,1,98,CONNECT,5000,TRUMBELL,0.772,0.061,0.114,0.118,-0.228,-9.04922,67,4,0.874
3,5543,1,98,CONNECT,5000,LEARNED,0.836,0.305,0.153,0.14,-0.361,-7.38602,64,2,0.891
3,1914,1,98,CONNECT,5000,COIT,0.597,0.802,0.145,0.137,-0.121,-33.78455,69,14,0.613
3,4433,1,98,CONNECT,5000,HILLHOUSE,0.622,-0.065,0.069,0.139,-0.04,-21.97654,65,9,0.713
3,9452,1,98,CONNECT,5000,TRACY,0.883,0.087,0.182,0.224,-0.309,-13.04655,68,5,0.825
3,9127,1,98,CONNECT,5000,SWIFT,0.513,0.759,0.092,0.138,-0.204,-23.24262,68,9,0.71
3,9706,1,98,CONNECT,5000,WADSWORTH J,0.749,0.134,0.089,0.1,-0.238,-7.51397,51,3,0.863
3,5494,11,1,DELAWAR,5000,LATIMER,0.396,0.918,0.101,0.264,-0.532,-15.86719,48,5,0.719
3,379,44,98,GEORGIA,4000,BALDWIN,0.058,-0.151,0.124,0.085,0.125,-28.31472,61,19,0.629
3,1518,44,98,GEORGIA,4000,CARNES,0.106,-0.442,0.15,0.24,-0.246,-19.38618,56,13,0.707
3,3798,51,1,KENTUCK,4000,GREENUP,-0.089,-0.291,0.158,0.173,0.142,-10.0292,41,5,0.783
3,7084,51,2,KENTUCK,4000,ORR,0.062,-0.348,0.133,0.151,0.018,-19.41163,57,8,0.711
3,2512,52,1,MARYLAN,5000,DENT,0.377,-0.842,0.05,0.075,-0.061,-35.11825,65,21,0.583
3,8811,52,4,MARYLAN,4000,SPRIGG,0.183,-0.381,0.113,0.206,-0.009,-18.82653,36,10,0.593
3,8678,52,5,MARYLAN,4000,SMITH  S.,0.419,-0.441,0.105,0.252,-0.458,-8.77423,25,4,0.704
3,1716,52,6,MARYLAN,4000,CHRISTIE,0.062,-0.399,0.12,0.136,-0.113,-22.79044,58,14,0.675
3,4441,52,7,MARYLAN,5000,HINDMAN,0.845,-0.248,0.109,0.231,0.371,-15.48309,60,7,0.773
3,6830,52,8,MARYLAN,5000,MURRAY,0.456,0.144,0.089,0.133,0.067,-16.51201,66,6,0.779
3,3674,3,1,MASSACH,5000,GOODHUE,0.88,-0.069,0.14,0.106,0.019,-11.6036,57,6,0.816
3,4546,3,1,MASSACH,4000,HOLTEN,0.547,0.053,0.129,0.396,-0.241,-5.53765,28,2,0.821
3,154,3,1,MASSACH,5000,AMES,0.874,0.106,0.139,0.119,-0.181,-7.83734,68,2,0.891
3,2550,3,1,MASSACH,5000,DEXTER,0.578,0.086,0.122,0.291,-0.351,-13.61584,46,4,0.744
3,5852,3,2,MASSACH,4000,LYMAN,-0.02,-0.995,0.141,0.206,0.012,-30.74961,66,12,0.628
3,9808,3,2,MASSACH,5000,WARD,0.925,-0.379,0.191,0.221,0.644,-12.08044,47,5,0.773
3,3303,3,2,MASSACH,5000,FOSTER,0.817,0.486,0.165,0.121,-0.938,-7.22736,66,2,0.896
3,8344,3,2,MASSACH,5000,SEDGWICK,0.87,0.252,0.179,0.157,-0.887,-4.43534,61,0,0.93
3,886,3,3,MASSACH,5000,BOURNE,0.95,0.144,0.22,0.167,-0.559,-2.54126,32,1,0.924
3,1906,3,3,MASSACH,5000,COFFIN,0.818,0.347,0.233,0.235,-0.688,-6.83985,69,1,0.906
3,2451,3,4,MASSACH,4000,DEARBORN,0.226,-0.231,0.103,0.152,-0.218,-24.61503,60,10,0.663
3,9707,3,4,MASSACH,5000,WADSWORTH P,0.76,0.246,0.113,0.126,0.005,-7.96405,64,2,0.883
3,9268,3,4,MASSACH,5000,THACHER,0.866,0.464,0.159,0.148,-0.878,-10.4206,67,3,0.856
3,1865,3,99,MASSACH,5000,COBB,0.773,0.309,0.173,0.223,-0.509,-6.15446,67,2,0.912
3,3610,4,98,NEW HAM,5000,GILMAN,0.47,-0.323,0.061,0.089,-0.268,-33.9802,63,17,0.583
3,10272,4,98,NEW HAM,5000,WINGATE,0.157,0.988,0.111,0.261,-0.424,-17.65941,31,12,0.566
3,8644,4,98,NEW HAM,5000,SMITH  J.,0.471,-0.344,0.051,0.103,-0.185,-27.91843,59,15,0.623
3,8448,4,98,NEW HAM,4000,SHERBURNE,0.251,0.126,0.101,0.155,-0.127,-26.49408,49,13,0.582
3,554,12,98,NEW JER,5000,BEATTY,0.54,-0.842,0.103,0.236,-0.289,-25.05995,63,14,0.672
3,878,12,98,NEW JER,5000,BOUDINOT,0.649,-0.019,0.08,0.088,-0.252,-24.97703,53,12,0.624
3,1387,12,98,NEW JER,5000,CADWALADER,0.648,-0.762,0.098,0.15,0.48,-13.13812,51,5,0.773
3,2440,12,98,NEW JER,5000,DAYTON,0.559,-0.574,0.057,0.126,-0.064,-15.37146,46,7,0.716
3,1750,12,98,NEW JER,5000,CLARK,0.294,-0.775,0.073,0.107,0.128,-20.34207,43,9,0.623
3,9881,13,1,NEW YOR,5000,WATTS,0.787,0.617,0.195,0.205,-0.663,-9.0285,62,4,0.864
3,9463,13,2,NEW YOR,4000,TREDWELL,-0.127,-0.992,0.096,0.148,-0.139,-8.72897,55,3,0.853
3,9602,13,3,NEW YOR,4000,VANCORTLAND,0.014,-0.219,0.14,0.262,0.292,-24.65248,59,17,0.658
3,9615,13,4,NEW YOR,5000,VANGAASBECK,0.57,0.821,0.118,0.231,-0.64,-15.90901,63,10,0.777
3,351,13,5,NEW YOR,4000,BAILEY,-0.095,0.338,0.114,0.216,-0.186,-18.53177,68,9,0.761
3,3573,13,6,NEW YOR,5000,GILBERT,0.816,0.427,0.151,0.157,-0.358,-12.27082,67,7,0.833
3,9591,13,7,NEW YOR,5000,VAN ALEN,0.729,0.245,0.091,0.15,-0.437,-16.92608,65,8,0.771
3,3628,13,8,NEW YOR,5000,GLEN,0.791,0.169,0.092,0.126,-0.342,-20.43261,64,9,0.727
3,3695,13,9,NEW YOR,5000,GORDON,0.564,0.095,0.088,0.147,0.052,-24.9369,59,12,0.655
3,9161,13,10,NEW YOR,5000,TALBOT,0.999,-0.046,0.289,0.272,-0.381,-18.13327,48,10,0.685
3,6230,47,1,NORTH C,4000,MCDOWELL,-0.323,0.405,0.136,0.47,0.013,-19.7639,66,6,0.741
3,5734,47,2,NORTH C,4000,LOCKE,-0.379,0.925,0.077,0.591,0.115,-19.29234,59,9,0.721
3,10280,47,3,NORTH C,4000,WINSTON,-0.031,-0.032,0.096,0.067,-0.246,-27.47238,68,15,0.668
3,6401,47,4,NORTH C,4000,MEBANE,-0.229,0.875,0.182,0.499,-0.005,-20.07998,66,10,0.738
3,5895,47,5,NORTH C,4000,MACON,-0.05,-0.831,0.054,0.053,0.428,-19.79063,67,10,0.744
3,3594,47,6,NORTH C,4000,GILLESPIE,-0.009,0.148,0.122,0.11,-0.316,-29.01921,60,16,0.617
3,3859,47,7,NORTH C,5000,GROVE,0.209,-0.062,0.069,0.124,-0.155,-32.20625,64,20,0.605
3,2432,47,8,NORTH C,4000,DAWSON,-0.086,0.996,0.125,0.376,-0.298,-23.94058,58,12,0.662
3,805,47,9,NORTH C,4000,BLOUNT,-0.197,0.049,0.148,0.244,0.049,-10.27174,68,4,0.86
3,10136,47,10,NORTH C,4000,WILLIAMS,-0.08,0.861,0.176,0.327,-0.219,-23.46461,59,11,0.672
3,6608,14,98,PENNSYL,4000,MONTGOMERY,0.219,-0.36,0.122,0.227,-0.493,-29.15388,66,14,0.643
3,4820,14,98,PENNSYL,4000,IRVINE,0.184,-0.214,0.156,0.377,-0.442,-10.93759,30,3,0.694
3,3805,14,98,PENNSYL,4000,GREGG,0.161,-0.151,0.107,0.082,-0.217,-25.28907,53,12,0.621
3,4156,14,98,PENNSYL,5000,HARTLEY,0.499,-0.234,0.055,0.083,-0.233,-13.83163,45,8,0.735
3,8596,14,98,PENNSYL,4000,SMILIE,-0.15,0.444,0.114,0.182,0.141,-16.01816,63,9,0.775
3,6784,14,98,PENNSYL,4000,MUHLENBERGJ,0.177,-0.348,0.098,0.112,-0.115,-27.87497,56,14,0.608
3,4390,14,98,PENNSYL,4000,HIESTER,0.14,-0.143,0.099,0.105,-0.028,-40.73036,58,21,0.495
3,231,14,98,PENNSYL,5000,ARMSTRONG,0.323,0.283,0.122,0.397,-0.773,-19.86159,38,10,0.593
3,3147,14,98,PENNSYL,4000,FINDLEY,-0.058,0.508,0.103,0.092,0.433,-25.85104,65,16,0.672
3,3196,14,98,PENNSYL,5000,FITZSIMONS,0.533,-0.221,0.07,0.092,-0.345,-15.96963,65,4,0.782
3,5310,14,98,PENNSYL,5000,KITTERA,0.585,0.149,0.06,0.16,-0.042,-12.41431,47,6,0.768
3,8312,14,98,PENNSYL,5000,SCOTT,0.37,-0.547,0.086,0.138,-0.397,-36.03038,67,16,0.584
3,884,5,98,RHODE I,5000,BOURN,0.739,-0.006,0.079,0.128,-0.019,-14.11153,60,6,0.79
3,5935,5,98,RHODE I,5000,MALBONE,0.732,-0.639,0.096,0.295,0.309,-19.03057,68,8,0.756
3,8702,48,1,SOUTH C,5000,SMITH  W.L.,0.525,0.352,0.11,0.086,0.08,-23.16241,62,10,0.688
3,4753,48,2,SOUTH C,4000,HUNTER,0.307,-0.763,0.107,0.203,-0.455,-26.83405,61,17,0.644
3,10275,48,4,SOUTH C,4000,WINN,0.023,0.244,0.186,0.12,0.003,-48.27777,60,32,0.447
3,3607,48,5,SOUTH C,4000,GILLON,0.262,-0.965,0.189,0.348,-0.519,-18.53026,33,13,0.57
3,7425,48,6,SOUTH C,4000,PICKENS,0.411,-0.911,0.117,0.209,-0.349,-26.89452,64,14,0.657
3,8639,6,1,VERMONT,4000,SMITH  I.,0.142,-0.99,0.082,0.099,0.118,-20.35404,54,9,0.686
3,6932,6,2,VERMONT,4000,NILES,0.269,-0.963,0.071,0.08,0.314,-29.61042,53,16,0.572
3,8148,40,1,VIRGINI,4000,RUTHERFORD,-0.02,-0.025,0.16,0.22,-0.047,-13.78561,51,8,0.763
3,6625,40,2,VIRGINI,4000,MOORE,-0.086,-0.346,0.134,0.122,0.323,-12.32898,63,4,0.822
3,6883,40,3,VIRGINI,4000,NEVILLE,0.076,-0.435,0.159,0.242,-0.37,-24.20177,64,8,0.685
3,7603,40,4,VIRGINI,4000,PRESTON,-0.016,-0.693,0.167,0.194,0.074,-13.23582,55,6,0.786
3,4026,40,5,VIRGINI,5000,HANCOCK,0.076,0.143,0.131,0.2,-0.064,-23.44035,48,11,0.614
3,1936,40,6,VIRGINI,4000,COLES,-0.289,0.23,0.119,0.193,0.147,-15.15351,56,7,0.763
3,9658,40,7,VIRGINI,4000,VENABLE,-0.125,0.03,0.146,0.15,-0.009,-21.79869,64,10,0.711
3,1739,40,8,VIRGINI,4000,CLAIBORNE,-0.061,0.123,0.162,0.199,-0.286,-18.67711,66,6,0.754
3,3582,40,9,VIRGINI,4000,GILES,-0.24,-0.107,0.126,0.202,0.012,-14.09483,62,7,0.797
3,4127,40,10,VIRGINI,4000,HARRISON,0.022,-0.241,0.138,0.136,0.015,-7.75265,38,1,0.815
3,7199,40,11,VIRGINI,5000,PARKER,0.243,0.047,0.026,0.092,0.005,-36.46952,60,17,0.545
3,7156,40,12,VIRGINI,4000,PAGE,0.056,0.08,0.138,0.104,0.162,-16.02165,35,9,0.633
3,3825,40,13,VIRGINI,5000,GRIFFIN,0.232,-0.089,0.101,0.079,0.019,-17.71975,45,6,0.675
3,9739,40,14,VIRGINI,4000,WALKER,-0.449,-0.421,0.074,0.23,-0.132,-5.34095,66,1,0.922
3,5903,40,15,VIRGINI,4000,MADISON,0.023,-0.425,0.131,0.112,0.236,-16.89426,60,9,0.755
3,6886,40,16,VIRGINI,4000,NEW,-0.185,-0.008,0.162,0.151,-0.033,-9.40413,63,3,0.861
3,5564,40,17,VIRGINI,5000,LEE,0.295,-0.05,0.11,0.076,-0.035,-30.2158,47,15,0.526
3,6911,40,18,VIRGINI,4000,NICHOLAS,0.026,-0.275,0.131,0.112,-0.051,-18.44446,64,8,0.75
3,4269,40,19,VIRGINI,4000,HEATH,0.096,-0.935,0.113,0.173,0.086,-10.86139,42,4,0.772
4,1914,1,98,CONNECT,1,COIT,0.597,0.802,0.145,0.137,-0.121,-37.65025,82,14,0.632
4,3678,1,98,CONNECT,1,GOODRICH,0.847,0.514,0.156,0.165,-0.959,-13.77413,80,6,0.842
